Title,my_label
Application of a group contribution equation of state to model the phase behavior of mixtures containing alkanes and ionic liquids,9
Design Thinking for Urban Water Sustainability in Huelva's Households: Needfinding and Synthesis through Statistic Clustering,6
Finding the Links between Risk Management and Project Success: Evidence from International Development Projects in Colombia,8
An Integrated Approach and Tool Support for the Design of FPGA-Based Multi-Grain Reconfigurable Systems,9
New optimum distribution of lateral strength of shear-type buildings for uniform damage,9
Comparative Analysis of Energy and Exergy Performance of Hydrogen Production Methods,12
Optical Vapor Sensors Based on Periodic Resonant Nanopillar Structures,9
Identification of Local Structure in 2-D and 3-D Atomic Systems through Crystallographic Analysis,9
Nanocomposite Materials with Poly(l-lactic Acid) and Transition-Metal Dichalcogenide Nanosheets 2D-TMDCs WS2,9
Artificial Intelligence Aided Design of Microtextured Surfaces: Application to Controlling Wettability,9
Silane-Functionalized Sheep Wool Fibers from Dairy Industry Waste for the Development of Plasticized PLA Composites with Maleinized Linseed Oil for Injection-Molded Parts,12
Is It Time for a Revolution in Work-Life Balance? Reflections from Spain,8
Physical and Chemical Properties Characterization of 3D-Printed Substrates Loaded with Copper-Nickel Nanowires,9
A Sensor Fusion Method for Pose Estimation of C-Legged Robots,9
Direct Generation of High-Aspect-Ratio Structures of AISI 316L by Laser-Assisted Powder Deposition,9
The Path towards Evolutionary-Teal Organizations: A Relationship Trigger on Collaborative Platforms,8
AC/DC Current Sensor for Rotating Applications,9
Evaluation of the Circularity of Recycled PLA Filaments for 3D Printers,12
Quality of graphene on sapphire: long-range order from helium diffraction versus lattice defects from Raman spectroscopy,9
Influence of the substrate on the bulk properties of hybrid lead halide perovskite films,9
Treatment of winery wastewater by sulphate radicals: HSO5−/transition metal/UV-A LEDs,6
Disinfection of simulated and real winery wastewater using sulphate radicals: Peroxymonosulphate/transition metal/UV-A LED oxidation,6
Inactivation of pathogenic microorganisms in freshwater using HSO5−/UV-A LED and HSO5−/Mn+/UV-A LED oxidation processes,3
State of health in the European Union: A European Health Index,3
Integration of gas switching combustion and membrane reactors for exceeding 50% efficiency in flexible IGCC plants with near-zero CO2 emissions,7
Enhancing solar disinfection (SODIS) with the photo-Fenton or the Fe2+/peroxymonosulfate-activation process in large-scale plastic bottles leads to toxicologically safe drinking water,6
Freelancers in the software development process: A systematic mapping study,8
Fostering product innovations in software startups through freelancer supported requirement engineering,8
"Undershoot and order quantity probability distributions in periodic review, reorder point, order-up-to-level inventory systems with continuous demand",9
"Microstructure, mechanical properties, corrosion resistance and cytocompatibility of WE43 Mg alloy scaffolds fabricated by laser powder bed fusion for biomedical applications",9
Numerical study of water-glycerol BA-LIFT: Analysis and simulation of secondary effects,6
Fostering continuous value proposition innovation through freelancer involvement in software startups: Insights from multiple case studies,8
Efficient upper limb position estimation based on angular displacement sensors for wearable devices,3
A framework of global competence for engineers: The need for a sustainable world,12
Analysis of optical properties in particle curtains,9
Development of model-based laser irradiation customization strategies for optimized material phase transformations in the laser hardening of Cr-Mo steels,9
New business models from prescriptive maintenance strategies aligned with sustainable development goals,8
Dimensionally reduced nonlinear solids with general loads and constitutive laws: Theory and finite element formulation for rod-like bodies,9
Inferring the driver’s lane change intention through lidar-based environment analysis using convolutional neural networks,11
Transformer Oil Diagnosis Based on a Capacitive Sensor Frequency Response Analysis,9
New metallic damper with multiphase behavior for seismic protection of structures,9
Automatic resting tremor assessment in parkinson’s disease using smartwatches and multitask convolutional neural networks,3
Methodological approach of the iron and muscular damage: Female metabolism and menstrual cycle during exercise project (IronFEMME study),3
Embeddedness and Actors' Behaviors in Large-Scale Project Life Cycle: Lessons Learned from a High-Speed Rail Project in Spain,9
Design of Industrial Standards for the Calibration of Optical Microscopes,9
UV-A activation of peroxymonosulfate for the removal of micropollutants from secondary treated wastewater,6
Benefit Analysis of the 1st Spaish Air Pollution Control Programme on Health Impacts and Associated Externalities,3
Techno-Economic Optimization of CSP Plants with Free-Falling Particle Receivers,9
Optimization of an Industrial Sector Regulated by an International Treaty. The Case for Transportation of Perishable Foodstuff,12
Linear multi-vector model-based predictive control for grid side converters of renewable power plants under severe grid disturbances,7
Tracking Multilevel Power Supplies for Class-D Audio Amplifiers,9
Driver liability assessment in vehicle collisions in Spain,3
Application of homogenization approaches to the numerical analysis of seating made of multi-wall corrugated cardboard,9
Freelancing Models for Fostering Innovation and Problem Solving in Software Startups: An Empirical Comparative Study,8
Condition Monitoring of Industrial Electric Machines State of the Art and Future Challenges,9
Measurement of machinery safety level in the European market: Characterisation of the compliance within the scope of MD98/37/EC,3
Towards an Machine Learning-Based Edge Computing Oriented Monitoring System for the Desert Border Surveillance Use Case,9
Synergy effect between photocatalysis and heterogeneous photo-Fenton catalysis on Ti-doped LaFeO3 perovskite for high efficiency light-assisted water treatment,6
Seismic Response of RC Frames with a Soft First Story Retrofitted with Hysteretic Dampers under Near-Fault Earthquakes,9
Benefits of non-planar printing strategies towards eco-efficient 3d printing,12
Meta-heuristic optimisation approach for wave energy converter design by means of a stochastic hydrodynamic model,9
A Grid-Based Framework for Collective Perception in Autonomous Vehicles,9
Bioinspired antireflective flexible films with optimized mechanical resistance fabricated by roll to roll thermal nanoimprint,9
"Emerging behaviours from cyclical, incremental and uniform movements of hyper-redundant and growing robots",9
Dimensioning Methodology of an Energy Storage System Based on Supercapacitors for Grid Code Compliance of a Wave Power Plant,7
3D-LIDAR Based Object Detection and Tracking on the Edge of IoT for Railway Level Crossing,9
Uncertainty quantification and propagation with probability boxes,9
"Innovation management in consulting firms: Identifying innovation processes, capabilities and dimensions",8
The case of a southern European glacier which survived Roman and medieval warm periods but is disappearing under recent warming,13
Molten Salts for Sensible Thermal Energy Storage: A Review and an Energy Performance Analysis,7
Assessment of the Effects of the Spanish National Air Pollution Control Programme on Air Quality,13
An Intelligent Algorithm for Decision Making System and Control of the GEMMA Guide Paradigm Using the Fuzzy Petri Nets Approach,9
Sleep–wake cycle and eeg–based biomarkers during late neonate to adult transition,3
Cavitation bubble evidence in BA-LIFT processes,9
Seasonal changes dominate long-term variability of the urban air microbiome across space and time,11
High-throughput nanoindentation mapping of cast IN718 nickel-based superalloys: influence of the Nb concentration,9
An attack on Zawadzki’s quantum authentication scheme,9
Proposal of a Decoupled Structure of Fuzzy-PID Controllers Applied to the Position Control in a Planar CDPR,9
Barriers to grid-connected battery systems: Evidence from the Spanish electricity market,9
TiO2 and TiO2-carbon hybrid photocatalysts for diuron removal from water,6
UV-A light-assisted gas-phase formic acid decomposition on photo-thermo Ru/TiO2 catalyst,7
Technical evaluation of mechanical recycling of pla 3d printing wastes,12
Finding synergy between renewables and coal: Flexible power and hydrogen production from advanced IGCC plants with integrated CO2 capture,7
Characterization of MIPS in a suspension of repulsive active Brownian particles through dynamical features,9
Upgrading Recycled Polypropylene from Textile Wastes in Wood Plastic Composites with Short Hemp Fiber,12
Buckling of thermalized elastic sheets,9
Industry 4.0 Quantum Strategic Organizational Design Configurations. The Case of 3 Qubits: Two Report to One,8
C-Legged Hexapod Robot Design Guidelines Based on Energy Analysis,9
Entropy-driven heterogeneous crystallization of hard-sphere chains under unidimensional confinement,9
Quasi-Passive Resistive Exosuit for Space Activities: Proof of Concept,9
Internet of Things in the Railway Domain: Edge Sensing System Based on Solid-State LIDAR and Fuzzy Clustering for Virtual Coupling,9
Probabilistic assessment of the impact of electric vehicles and nonlinear loads on power quality in residential networks,7
A Survey on Robotic Technologies for Forest Firefighting: Applying Drone Swarms to Improve Firefighters' Efficiency and Safety,13
Connection System for Small and Medium-Size Wind Generators through the Integration in an MMC and NLC Modulation,7
"Films Based on Mater-Bi(R) Compatibilized with Pine Resin Derivatives: Optical, Barrier, and Disintegration Properties",9
Current Innovation Sources Driving The Spanish Electric Power Sector,7
Sustainability footprints of a renewable carbon transition for the petrochemical sector within planetary boundaries,12
From Goods to Services and from Linear to Circular: The Role of Servitization's Challenges and Drivers in the Shifting Process,9
Bilayer films of poly(epsilon-caprolactone) electrosprayed with gum rosin microspheres: Processing and characterization,12
High temperature in situ SEM assessment followed by ex situ AFM and EBSD investigation of the nucleation and early growth stages of Fe-Al intermetallics,9
Which nuclear data can be validated with LLNL pulsed-sphere experiments?,7
Numerical description of axisymmetric blue whirls over liquid-fuel pools,7
Neuronal circuits on a chip for biological network monitoring,3
Lesion 3D modeling in transcranial MR-guided focused ultrasound thalamotomy,3
A set of practical experiments to validate the fuzzy Kalman filter,9
Post Covid-19 water and waste water management to protect public health and geoenvironment,3
Generation of a Simplified Three-Dimensional Skin-on-a-chip Model in a Micromachined Microfluidic Platform,3
Thermal Resistance Matrix Extraction from Finite-Element Analysis for High-Frequency Magnetic Components,9
First radiative shock experiments on the SG-II laser,9
On the importance of target accuracy assessments and data assimilation for the co-development of nuclear data and fast reactors: MYRRHA and ESFR,7
Estimation of the noise emissions generated by a single vehicle while driving,11
Assessment of the Results and Methodology of the Sustainable Development Index for Spanish Cities,11
VIBRATION REDUCTION ON OVERHEAD CONTACT RAILS: A SIMULATION-OPTIMIZATION APPROACH,9
Merit-Based Motion Planning for Autonomous Vehicles in Urban Scenarios,11
Gum Rosin as a Size Control Agent of Poly(Butylene Adipate-Co-Terephthalate) (PBAT) Domains to Increase the Toughness of Packaging Formulations Based on Polylactic Acid (PLA),12
Effect of Yerba Mate and Silk Fibroin Nanoparticles on the Migration Properties in Ethanolic Food Simulants and Composting Disintegrability of Recycled PLA Nanocomposites,12
A comprehensive comparison of various patient-specific CFD models of the left atrium for atrial fibrillation patients,3
Spectral Transformations and Associated Linear Functionals of the First Kind,9
Films Based on Thermoplastic Starch Blended with Pine Resin Derivatives for Food Packaging,12
Nonlinear control strategies for an autonomous wing-in-ground-effect vehicle,9
A new microfluidic method enabling the generation of multi-layered tissues-on-chips using skin cells as a proof of concept,3
The Potential of Gas Switching Partial Oxidation Using Advanced Oxygen Carriers for Efficient H-2 Production with Inherent CO2 Capture,7
High throughput optimization of hard and tough TiN/Ni nanocomposite coatings by reactive magnetron sputter deposition,9
"Developing an Optical Interferometric Detection Method based biosensor for detecting specific SARS-CoV-2 immunoglobulins in Serum and Saliva, and their corresponding ELISA correlation",3
"Deformation mechanisms of basal slip, twinning and non-basal slips in Mg-Y alloy by micropillar compression",9
Ionic conductivity of Li2O-P2O5 glasses from thermodynamic modeling of their chemical structure,9
Photonic sensor systems for the identification of hydrocarbons and crude oils in static and flow conditions,9
LIFT front-contact metallization of silicon solar cells,7
Diagnosis of NSM FRP reinforcement in concrete by using mixed-effects models and EMI approaches,9
Nonlinear Stability Analysis of DC-DC Power Electronic Systems by Means of Switching Equivalent Models,9
Nanocomposite Materials Based on TMDCs WS2 Modified Poly(l-Lactic Acid)/Poly(Vinylidene Fluoride) Polymer Blends,9
Supercritical CO2 Binary Mixtures for Recompression Brayton s-CO2 Power Cycles Coupled to Solar Thermal Energy Plants,7
Instantaneous Specific Protection Method Against Faulty Synchronizations of Synchronous Machines,9
A New Thermal-Solar Field Configuration: The Rotatory Fresnel Collector or Sundial,7
An analytical method for measuring competence in project management.,8
Using the Project Based Learning (PBL) Methodology to Assure a Holistic and Experiential Learning on a Master's Degree on Technology for Human Development and Cooperation,4
Analysis of crash injury severity on two trans-European transport network corridors in Spain using discrete-choice models and random forests,3
Rapeseed meal valorization strategies via nitrogen- and oxygen-limited production of polyhydroxyalkanoates with Pseudomonas putida,12
"Interface quality of Sc2O3 and Gd2O3 films based metal-insulator-silicon structures using Al, Pt, and Ti gates: Effect of buffer layers and scavenging electrodes",9
Dynamics of entangled polymers subjected to reptation and drift,9
"Numerical investigation of the effects of compressibility on the flutter of a three-dimensional, cantilevered plate in an inviscid, subsonic, open flow",9
Design of Inductive Power Transfer System With a Behavior of Voltage Source in Open-Loop Considering Wide Mutual Inductance Variation,9
Modeling of blood clot removal with aspiration Thrombectomy devices,3
Thrombectomy aspiration device geometry optimization for removal of blood clots in cerebral vessels,3
Near-limit H2-O2-N2 combustion in nonpremixed counterflow mixing layers,9
Elemental Crack Advance assessment and verification for its use in LBB analysis,9
Fast Model-based Predictive Control (FMPC) for grid connected Modular Multilevel Converters (MMC),9
Pyrolysis effects during high-temperature vaporization of alkane droplets,9
Circular business models generation for automobile remanufacturing industry in China Barriers and opportunities,12
Thermodynamic analysis of multi-heating cycles working around the critical point,9
Selective reduction of nitrate to N2 using ilmenite as a low cost photo-catalyst,9
Experimental assessment of quality in injection parts using a fuzzy system with adaptive membership functions,9
Analysis by Monte Carlo methods of the response of an extended-range Bonner Sphere Spectrometer,3
Photocatalytic degradation of an agro-industrial wastewater model compound using a UV LEDs system: kinetic study,6
Conceptual design of a ceramic breeding blanket for laser fusion power plants with online tunable tritium breeding ratio based on a variable neutron reflector: Remarkable no need of isotopic enrichment,7
Ionic liquids as entrainers for the separation of aromatic–aliphatic hydrocarbon mixtures by extractive distillation,9
"EMcLAW: An unsplit Godunov method for Maxwell ’s equations including polarization, metals, divergence control and AMR",9
Comparison of neutron and secondary gamma dose assessment using polygon mesh and voxel computational phantoms,9
Microbiological quality of sewage sludge after digestion treatment: A pilot scale case of study,6
Grammatically uniform population initialization for grammar-guided genetic programming,9
Individual and combined effects of introducing DLC coating and textured surfaces in lubricated contacts,9
Life cycle assessment as a decision-making tool for the design of urban solid waste pre-collection and collection/transport systems,11
Improving the feeder shoe design of an eccentric tablet press machine,8
An enhanced whole-body vibration emission index for railway vehicles,9
Temperature dependence of superparamagnetism in CoFe2O4 nanoparticles and CoFe2O4/SiO2 nanocomposites,9
Magnetic CoFe2O4 ferrite for peroxymonosulfate activation for disinfection of wastewater,6
The Differential Vertical Distribution of the Airborne Biological Particles Reveals an Atmospheric Reservoir of Microbial Pathogens and Aeroallergens,3
Application of a fuzzy-logic based model for risk assessment in additive manufacturing R&D projects,9
Supercritical carbon dioxide cycles with multi-heating in Concentrating Solar Power plants,7
Generation of fission yield covariances to correct discrepancies in the nuclear data libraries,7
Green Solvent Selection Guide for Biobased Organic Acid Recovery,12
The pioneers' legacy of inertial confinement nuclear fusion,7
Auxetic tissue engineering scaffolds with nanometric features and resonances in the megahertz range,3
The fuzzy Kalman filter: Improving its implementation by reformulating uncertainty representation,9
Switch Fault Tolerant Model-based Predictive Control (MPC) of a VSC Connected to the Grid,7
Dryout study of a helical coil once-through steam generator integrated in a thermal storage prototype,9
NOx removal efficiency of urban photocatalytic pavements at pilot scale,11
Characterization and analysis of a novel structural SOI piezoresistive pressure sensor with high sensitivity and linearity,9
Aerodynamic drag optimization of a high-speed train,9
Applying the strategic prospective approach to project management in a development project in Colombia,8
Overview of neoteric solvents as extractants in food industry: A focus on phenolic compounds separation from liquid streams,12
Early fault detection of single-point rub in gas turbines with accelerometers on the casing based on continuous wavelet transform,9
Development of experimental irradiation strategies to evaluate the robustness of TODGA and water-soluble BTP extraction systems for advanced nuclear fuel recycling,12
A second-generation URANS model (STRUCT-ε) applied to simplified freight trains,9
Exploring the perceived benefits of self-produced videos for developing oracy skills in digital media environments,4
Hydrophobic eutectic solvents for extraction of natural phenolic antioxidants from winery wastewater,12
"Tunnel Ventilation Analysis Using a Probabilistic Approach: Case Study, Fire in Road Tunnels with Longitudinal Ventilation",9
A nearly-conservative high-order Lagrange–Galerkin method for the resolution of scalar convection-dominated equations in non-divergence-free velocity fields,9
Influence of exhaust gas temperature and air-fuel ratio on NOₓ aftertreatment performance of five large passenger cars,13
Optimization of continuous sensor placement for modal analysis: Application to an optical backscatter reflectometry strain sensor,7
Promising Thiolanium Ionic Liquid for Extraction of Aromatics from Aliphatics: Experiments and Modeling,9
Optimum energy based seismic design of friction dampers in RC structures,9
"Measurement and assessment of power quality characteristics for photovoltaic systems: Harmonics, flicker, unbalance, and slow voltage variations",7
A new optical interferometric-based in vitro detection system for the specific IgE detection in serum of the main peach allergen,3
Study on the thermal stability of stabilized and unstabilized low-density polyethylene films,9
"Experimental characterization of FANT, a new thermal neutron source",7
Improvement of the accuracy of nonlinear rotordynamic models by means of the use of non-white fluid-induced signal noise,9
"Opportunities in airport pavement management: Integration of BIM, the IoT and DLT",9
Main challenges during project planning when working with virtual teams,8
Estimates of pedestrian exposure to atmospheric pollution using high-resolution modelling in a real traffic hot-spot,3
Control Design of a Single-Phase Inverter Operating With Multiple Modulation Strategies and Variable Switching Frequency,9
"Distribution of airborne pollen, fungi and bacteria at four altitudes using high-throughput DNA sequencing",3
Molecular dynamics simulations of freezing-point depression of TIP4P/2005 water in solution with NaCl,9
Visualization and machine learning analysis of complex networks in hyperspherical space,9
Sigmoidal Approximations of a Nonautonomous Neural Network with Infinite Delay and Heaviside Function,9
Engineering Education 5.0: Continuously Evolving Engineering Education,4
"Artificial Intelligence Aided Engineering Education: State of the Art, Potentials and Challenges",4
Predicting the Olea pollen concentration with a machine learning algorithm ensemble,11
System Linearity-Based Characterization of High-Frequency Multilevel DC-DC Converters for S-Band EER Transmitters,9
A virtual lab as a complement to traditional hands-on labs: Characterization of an alkaline electrolyzer for hydrogen production,4
"Solubility, density and excess molar volume of binary mixtures of aromatic compounds and common ionic liquids at T=283.15K and atmospheric pressure",9
Use of selective ionic liquids and ionic liquid/salt mixtures as entrainer in a (vapor plus liquid) system to separate n-heptane from toluene,9
Effect of the relative humidity and isomeric structure on the physical properties of pyridinium based-ionic liquids,9
Dearomatization of pyrolysis gasolines from mild and severe cracking by liquid-liquid extraction using a binary mixture of [4empy][Tf2N] and [emim][DCA] ionic liquids,9
Separation of BTEX from a naphtha feed to ethylene crackers using a binary mixture of [4empy][Tf2N] and [emim][DCA] ionic liquids,9
Vapor-Liquid Equilibria of n-Heptane + Toluene+1-Ethyl-4-methylpyridinium Bis(trifluoromethylsulfonyl)imide Ionic Liquid,9
Selective recovery of aliphatics from aromatics in the presence of the {[4empy][Tf2N] + [emim][DCA]} ionic liquid mixture,9
Vapor-liquid equilibria of {n-heptane plus toluene plus [emim][DCA]} system by headspace gas chromatography,9
Deepening of the Role of Cation Substituents on the Extractive Ability of Pyridinium Ionic Liquids of N-Compounds from Fuels,7
Extractive denitrogenation of model oils with tetraalkyl substituted pyridinium based ionic liquids,7
Exploring the perceived benefits and drawbacks of using multimodal learning objects in pre-service English teacher inverted instruction,4
Oxidation Mechanisms of Copper under Graphene: The Role of Oxygen Encapsulation,9
Efficient Heterostructures for Combined Interference and Plasmon Resonance Raman Amplification,9
Aqueous and non-aqueous Li+/H+ ion exchange in Li-0.44/La0.52TiO3 perovskite,9
Graphene-ultrasmall silver nanoparticle interactions and their effect on electronic transport and Raman enhancement,9
Interference enhanced Raman effect in graphene bubbles,9
"An efficient finite differences method for the computation of compressible, subsonic, unsteady flows past airfoils and panels",9
Oxidation of winery wastewater by sulphate radicals: catalytic and solar photocatalytic activations,12
Photocatalytic activation of sulfite using Fe(II) and Fe(III) for Enterococcus sp. Inactivation in urban wastewater,6
Modular micro-trigeneration system for a novel rotatory solar Fresnel collector: A design space analysis,7
"Effects of passenger load, road grade, and congestion level on real-world fuel consumption and emissions from compressed natural gas and diesel urban buses",13
Assessment and statistical modelling of airborne microorganisms in Madrid,11
Nanoindentation of Amorphous Carbon: a combined experimental and simulation approach,9
Evaluation of B-ZnO on photocatalytic inactivation of Escherichia coli and Enterococcus sp,6
AP1000 IRWST numerical analysis with GOTHIC,7
Boundary-Condition Analysis of an Idealized Left Atrium Model,3
"A nearly-conservative, high-order, forward Lagrange–Galerkin method for the resolution of scalar hyperbolic conservation laws",9
Challenges in quantification of photocatalytic NO2 abatement effectiveness under real world exposure conditions illustrated by a case study,3
Influence of the Slope and Delay on Passenger Evacuation from a Fire Along a Railway Tunnel with Natural Ventilation,3
Remote handling maintenance of beam dump in IFMIF-DONES,9
Longitudinal plasma cytokine concentrations and recurrent wheezing after RSV bronchiolitis,3
Strategy and algorithms for the parallel solution of the nearest neighborhood problem in shared-memory processors,9
Stress-induced alpha '' martensitic phase transformation and martensitic twinning in a metastable beta titanium alloy,9
Separation of low molecular weight alcohols from water with deep eutectic solvents: Liquid-liquid equilibria and process simulations,9
Neutron dosimetry and shielding verification in commissioning of Compact Proton Therapy Centers (CPTC) using MCNP6.2 Monte Carlo code,3
"Cross-Border interoperability for Cooperative, Connected and Automated Driving",9
Exploring critical and visual literacy needs in digital learning environments: The use of memes in the EFL/ESL university classroom,4
A Machine-Learning-Based Distributed System for Fault Diagnosis with Scalable Detection Quality in Industrial IoT,9
What antecedent attitudes motivate actors to commit to the ecosystem of digital social innovation?,9
"Examining the Empirical Links Between Digital Social Pressure, Personality, Psychological Distress, Social Support, Users' Residential Living Conditions, and Smartphone Addiction",3
Academic Effects of a Mixed Teaching Methodology Versus a Teacher-Centered Methodology and Approaches to Learning,4
Sensitivity analysis of loss resistances variations of PV generators applied to the assessment of maximum power point changes due to degradation,9
Efficiency evaluation of closed and open cycle pure refrigerant cascade natural gas liquefaction process through exergy analysis,7
Fabrication and Power Test of the Second MCBXFB Nested Orbit Corrector Prototype for HL-LHC,9
Sustainable Recovery of High Added-Value Vanilla Compounds from Wastewater Using Green Solvents,12
1 eV GaAsSbN–based solar cells for efficient multi-junction design: Enhanced solar cell performance upon annealing,7
Strategies for Continuously Improving the Professional Development and Practice of Engineering Educators,8
Radiolytic degradation of sulphonated BTP and acetohydroxamic acid under EURO-GANEX process conditions,12
A Wireless Power Transfer System with Inverse Coupled Current Doubler Rectifier for High Output Current Applications,7
Ground Fault Detection Method for Variable Speed Drives,9
Analytical prediction of Reynolds-number effects on miniaturized centrifugal compressors under off-design conditions,9
Numerical modeling of plasma formation in skin tissues induced by nanosecond pulsed laser,9
Investigating the Gap Between Engineering Graduates and Practicing Project Managers,4
Building world class universities through innovative teaching governance,4
"Modified VIENNA Rectifier III to Achieve ZVS in All Transitions: Analysis, Design and Validation",9
Carbon fiber/microlattice 3D hybrid architecture as multi-scale scaffold for tissue engineering,3
"Electrochemical activation of peroxides for treatment of contaminated water with landfill leachate: Efficacy, toxicity and biodegradability evaluation",6
A meta-analysis of the scientific literature on (photo) Fenton and persulfate advanced oxidation processes: Where do we stand and where are we heading to?,9
Green solvent screening using modeling and simulation,12
On the use of criticality and depletion benchmarks for verification of nuclear data,7
Modeling and simulation of the efficient separation of methane/nitrogen mixtures with [Ni3(HCOO)6] MOF by PSA,9
The effect of process improvement practices on manufacturing competitiveness of apparel factories,9
Limiting genotype frequencies of Y-linked genes with a mutant allele in a two-sex population,3
Bayesian Inference in Y-Linked Two-Sex Branching Processes with Mutations: ABC Approach,3
Polymer Optical Fiber-Embedded Force Sensor System for Assistive Devices With Dynamic Compensation,9
Accelerated disintegration of compostable Ecovio polymer by using ZnO particles as filler,12
Road Safety as a Public Health Problem: Case of Ecuador in the Period 2000-2019,11
Effect of n-butanol/diesel blends on performance and emissions of a heavy-duty diesel engine tested under the World Harmonised Steady-State cycle,7
Analytical winding power loss calculation in gapped magnetic components,9
The effect of WS2 nanosheets on the non-isothermal cold-and melt-crystallization kinetics of poly(L-lactic acid) nanocomposites,9
Practical applications using multi-UAV systems and aerial robotic swarms,9
Bearing severity fault evaluation using contour maps—case study,9
Application of Heterogeneous Computing Techniques for the Development of an Image-Based Hot Spot Detection System using MTCA,9
Performance of Linear Mixed Models to Assess the Effect of Sustained Loading and Variable Temperature on Concrete Beams Strengthened with NSM-FRP,9
Detection of Field Winding Faults in Synchronous Motors via Analysis of Transient Stray Fluxes and Currents,9
Quantum JIDOKA. Integration of Quantum Simulation on a CNC Machine for In-Process Control Visualization,9
Configurable High-Frequency Alternating Magnetic Field Generator for Nanomedical Magnetic Hyperthermia Applications,9
"Biodegradable Implantable Sensors: Materials Design, Fabrication, and Applications",3
Improvement of an additively manufactured subperiosteal implant structure design by finite elements based topological optimization,3
Geometric Deep Lean Learning: Evaluation Using a Twitter Social Network,9
Automatic design of quantum feature maps,9
Organisational Innovation in Bureaucracies: An Impossible Mission?,8
PLA Electrospun Fibers Reinforced with Organic and Inorganic Nanoparticles: A Comparative Study,9
A Soft Haptic Glove Actuated with Shape Memory Alloy and Flexible Stretch Sensors,9
Analysis and Prediction of Vehicle Kilometers Traveled: A Case Study in Spain,11
Irradiance-Controlled Photoassisted Synthesis of Sub-Nanometre Sized Ruthenium Nanoparticles as Co-Catalyst for TiO2 in Photocatalytic Reactions,9
Estimation of Torso Vibrotactile Thresholds Using Eccentric Rotating Mass Motors,3
Biopolymer Nanocomposite Materials Based on Poly(L-lactic Acid) and Inorganic Fullerene-like WS2 Nanoparticles,9
Analysis of the Impact of Sustained Load and Temperature on the Performance of the Electromechanical Impedance Technique through Multilevel Machine Learning and FBG Sensors,9
Luces nuevas experience lighting rural bolivia: A way to reach sdg 7,7
"Spontaneous NaCl-doped ices I-h, I-c, III, V and VI. Understanding the mechanism of ion inclusion and its dependence on the crystalline structure of ice",9
On Sobolev bilinear forms and polynomial solutions of second-order differential equations,9
Carbon-negative hydrogen: Exploring the techno-economic potential of biomass co-gasification with CO2 capture,7
Interaction-Aware Intention Estimation at Roundabouts,9
Human-Machine Integration in Processes within Industry 4.0 Management,9
Artificial Intelligence Aided Design of Tissue Engineering Scaffolds Employing Virtual Tomography and 3D Convolutional Neural Networks,9
Sustained Loading Bond Response and Post-Sustained Loading Behaviour of NSM CFRP-Concrete Elements under Different Service Temperatures,9
Estimation of pollutant emissions in real driving conditions based on data from OBD and machine learning,11
Modeling maximum fuel temperature in dry storage: From the CFD analysis to the engineering approach,9
A Massively Parallel Hybrid Finite Volume/Finite Element Scheme for Computational Fluid Dynamics,9
Techno-Economic Assessment of IGCC Power Plants Using Gas Switching Technology to Minimize the Energy Penalty of CO2 Capture,7
Dual multivector model predictive control for the power converters of a floating OWC WEC,9
Ensemble of convolutional neural networks based on an evolutionary algorithm applied to an industrial welding process,9
Ground Segmentation Algorithm for Sloped Terrain and Sparse LiDAR Point Cloud,9
Probabilistic assessment of the influence of transformer rating on power quality indices in future residential networks,11
WPEC Subgroup 44 computational Inter-comparison exercise on correlations in nuclear data libraries,7
Effect of the passive natural ventilation on the bioaerosol in a small room,3
Energy dissipation capacity for waffle-flat-plate structures subjected to bi-directional seismic loadings,9
Carbon-Based Materials for Articular Tissue Engineering: From Innovative Scaffolding Materials toward Engineered Living Carbon,3
Multi-grain reconfigurable and scalable overlays for hardware accelerator composition,9
Decay heat characterization for the European sodium fast reactor,7
Cauchy data space and multisymplectic formulation of conformal classical field theories,9
An IMUs-Based Extended Kalman Filter to Estimate Gait Lower Limb Sagittal Kinematics for the Control of Wearable Robotic Devices,3
Influence of the Gap between Substrates in the Laser-Induced Transference of High-Viscosity Pastes,9
Deposition of gum rosin microspheres on polypropylene microfibres used in face masks to enhance their hydrophobic behaviour,9
Enhancing the Accuracy of Linear Finite Element Models of Vehicle Structures Considering Spot-Welded Flanges,9
Behavior-Based Control Architecture for Legged-and-Climber Robots,9
Omnichannel retailing: a tale of three sectors,9
Study of the Photocatalytic Activity of TiO2 and Fe2+ in the Activation of Peroxymonosulfate,6
Condition-Based Maintenance for Normal Behaviour Characterisation of Railway Car-Body Acceleration Applying Neural Networks,9
CONTINUOUS AND DISCRETE NOETHER'S FRACTIONAL CONSERVED QUANTITIES FOR RESTRICTED CALCULUS OF VARIATIONS,9
Autonomous Thermal Vision Robotic System for Victims Recognition in Search and Rescue Missions,3
3D multi-scale modelling of plasma-based seeded soft X-ray lasers,9
A Simplified Approach for Evaluating the Flexural Response of Concrete Beams Reinforced With FRP Bars,9
Assessment of Global Competence of Engineers for a Sustainable World. Evidence from TA VIE Project,4
Natural Fluorite from Orgiva Deposit (Spain). A Study of Its Pozzolanic and Mechanical Properties,9
Validation of a Hybrid Exoskeleton for Upper Limb Rehabilitation. A Preliminary Study,3
Simu-D: A Simulator-Descriptor Suite for Polymer-Based Systems under Extreme Conditions,9
Efficient Design of Thin Wall Seating Made of a Single Piece of Heavy-Duty Corrugated Cardboard,9
